FID,lamp_post_info_id,parent_id,department_id,responsible_id,lamp_status_id,lamp_survey_id,lamp_post_type_id,lamp_cover_type_id,single_tag_lamp_type_id,lamp_post_code,geom,color_code,longitude,latitude,iot_control_id,lux,lamp_survey_name,district_name,lamp_post_type_name
bma_streetlight.fid-122492c5_19f42063c6e_-2be7,592939,592939,1,3,1,1,2,1,2,lamp-ID-62c7ff40-f3f8-456e-8e5d-1668569ad8ed,POINT (13.743601090096238 100.54663626931115),#16A3D4,100.5466,13.7436,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-2be6,824765,824765,2,33,1,2,1,1,3,002462,POINT (13.749845 100.522691),#9D5A9B,100.5227,13.7498,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-2be5,722555,722555,2,33,1,1,2,1,10,lamp-ID-de53932e-1a03-4241-a8f1-e0370513abf4,POINT (13.733624914882343 100.54120163207347),#ABABAB,100.5412,13.7336,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-2be4,829614,829614,1,3,1,2,6,1,4,Liftsapan5727,POINT (13.733688 100.538448),#F59526,100.5384,13.7337,2,,มี,ปทุมวัน,เสาบนสะพานลอยคนข้าม
bma_streetlight.fid-122492c5_19f42063c6e_-2be3,527932,527932,1,3,1,2,1,1,3,lamp-ID-13c5ff28-2098-4a91-9e41-083b5acd6851,POINT (13.73457943 100.5240118),#9D5A9B,100.524,13.7346,2,38.58,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-2be2,825012,434337,2,33,1,2,1,1,3,lamp-ID-e38faeeb-21d2-4167-9473-62cc11abb7cd,POINT (13.738541124420152 100.5445214321681),#9D5A9B,100.5445,13.7385,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-2be1,568588,568588,1,3,1,1,2,1,1,lamp-ID-ee91aab2-d4df-4b38-9a8b-a9042e288fcb,POINT (13.736815627511435 100.51935410397724),#E3525B,100.5194,13.7368,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-2be0,824804,824804,2,33,1,2,1,1,3,VT2445,POINT (13.749238 100.522725),#9D5A9B,100.5227,13.7492,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-2bdf,454107,454107,1,3,1,1,2,1,2,lamp-ID-a5d5f517-1f24-4a7a-b768-76035fbcc9a2,POINT (13.734205008713756 100.54310603846805),#16A3D4,100.5431,13.7342,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-2bde,471921,471921,2,33,1,1,2,1,10,lamp-ID-823c1b51-fcfd-40bf-9641-e943d970facc,POINT (13.734085346586598 100.54260998341385),#ABABAB,100.5426,13.7341,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
